10.30000019 0.00000000
10.30020046 0.00000000
10.30040073 0.00000000
10.30060101 0.00000000
10.30080128 0.00000000
10.30100155 0.00000000
10.30120182 0.00000000
10.30140209 0.00000000
10.30160236 0.00000000
10.30180264 0.00000000
10.30200291 0.00000000
10.30220318 0.00000000
10.30240345 0.00000000
10.30260372 0.00000000
10.30280399 0.00000000
10.30300426 0.00000000
10.30320454 0.00000000
10.30340481 0.00000000
10.30360508 0.00000000
10.30380535 0.00000000
10.30400562 0.00000000
10.30420589 0.00000000
10.30440617 0.00000000
10.30460644 0.00000000
10.30480671 0.00000000
10.30500698 0.00000000
10.30520725 0.00000000
10.30540752 0.00000000
10.30560780 0.00000000
10.30580807 0.00000000
10.30600834 0.00000000
10.30620861 0.00000000
10.30640888 0.00000000
10.30660915 0.00000000
10.30680943 0.00000000
10.30700970 0.00000000
10.30720997 0.00000000
10.30741024 0.00000000
10.30761051 0.00000000
10.30781078 0.00000000
10.30801105 0.00000000
10.30821133 0.00000000
10.30841160 0.00000000
10.30861187 0.00000000
10.30881214 0.00000000
10.30901241 0.00000000
10.30921268 0.00000000
10.30941296 0.00000000
10.30961323 0.00000000
10.30981350 0.00000000
10.31001377 0.00000000
10.31021404 0.00000000
10.31041431 0.00000000
10.31061459 0.00000000
10.31081486 0.00000000
10.31101513 0.00000000
10.31121540 0.00000000
10.31141567 0.00000000
10.31161594 0.00000000
10.31181622 0.00000000
10.31201649 0.00000000
10.31221676 0.00000000
10.31241703 0.00000000
10.31261730 0.00000000
10.31281757 0.00000000
10.31301785 0.00000000
10.31321812 0.00000000
10.31341839 0.00000000
10.31361866 0.00000000
10.31381893 0.00000000
10.31401920 0.00000000
10.31421947 0.00000000
10.31441975 0.00000000
10.31462002 0.00000000
10.31482029 0.00000000
10.31502056 0.00000000
10.31522083 0.00000000
10.31542110 0.00000000
10.31562138 0.00000000
10.31582165 0.00000000
10.31602192 0.00000000
10.31622219 0.00000000
10.31642246 0.00000000
10.31662273 0.00000000
10.31682301 0.00000000
10.31702328 0.00000000
10.31722355 0.00000000
10.31742382 0.00000000
10.31762409 0.00000000
10.31782436 0.00000000
10.31802464 0.00000000
10.31822491 0.00000000
10.31842518 0.00000000
10.31862545 0.00000000
10.31882572 0.00000000
10.31902599 0.00000000
10.31922626 0.00000000
10.31942654 0.00000000
10.31962681 0.00000000
10.31982708 0.00000000
10.32002735 0.00000000
10.32022762 0.00000000
10.32042789 0.00000000
10.32062817 0.00000000
10.32082844 0.00000000
10.32102871 0.00000000
10.32122898 0.00000000
10.32142925 0.00000000
10.32162952 0.00000000
10.32182980 0.00000000
10.32203007 0.00000000
10.32223034 0.00000000
10.32243061 0.00000000
10.32263088 0.00000000
10.32283115 0.00000000
10.32303143 0.00000000
10.32323170 0.00000000
10.32343197 0.00000000
10.32363224 0.00000000
10.32383251 0.00000000
10.32403278 0.00000000
10.32423306 0.00000000
10.32443333 0.00000000
10.32463360 0.00000000
10.32483387 0.00000000
10.32503414 0.00000000
10.32523441 0.00000000
10.32543468 0.00000000
10.32563496 0.00000000
10.32583523 0.00000000
